Filename,Inode,Parent Path,Birth Time,Access Time,Modify Time,Change Time
OSX_Chem2e_SSM_12_07.docx,562949953677805,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 12,-,2018-11-08 22:59:53.000000000 -0500,2018-11-08 22:59:53.000000000 -0500,2023-11-14 13:16:52.982013900 -0500
OSX_Chem2e_SSM_13_01.docx,281474976966016,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 13,-,2018-11-08 23:00:04.000000000 -0500,2018-11-08 23:00:04.000000000 -0500,2023-11-14 12:01:27.346394800 -0500
OSX_Chem2e_SSM_13_02.docx,281474976966563,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 13,-,2018-11-08 23:00:07.000000000 -0500,2018-11-08 23:00:07.000000000 -0500,2023-11-14 13:06:11.579983600 -0500
OSX_Chem2e_SSM_13_03.docx,562949953676365,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 13,-,2020-09-22 11:42:44.000000000 -0400,2020-09-22 11:42:44.000000000 -0400,2023-11-14 11:59:33.614060700 -0500
OSX_Chem2e_SSM_13_04.docx,2814749767640379,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 13,-,2020-12-23 16:06:38.000000000 -0500,2020-12-23 16:06:38.000000000 -0500,2020-12-23 16:06:38.000000000 -0500
OSX_Chem2e_SSM_14_01.docx,281474976967452,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 14,-,2018-11-08 23:00:24.000000000 -0500,2018-11-08 23:00:24.000000000 -0500,2023-11-14 13:20:32.508443200 -0500
OSX_Chem2e_SSM_14_02.docx,562949953677693,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 14,-,2020-11-03 14:21:36.000000000 -0500,2020-11-03 14:21:36.000000000 -0500,2023-11-14 13:20:10.260182900 -0500
OSX_Chem2e_SSM_14_03.docx,562949953678259,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 14,-,2021-07-23 16:08:04.000000000 -0400,2021-07-23 16:08:04.000000000 -0400,2023-11-14 13:23:38.450964100 -0500
OSX_Chem2e_SSM_14_04.docx,281474976967574,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 14,-,2018-11-08 23:00:34.000000000 -0500,2018-11-08 23:00:34.000000000 -0500,2023-11-14 13:22:39.003363400 -0500
OSX_Chem2e_SSM_14_05.docx,281474976967019,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 14,-,2018-11-08 23:00:37.000000000 -0500,2018-11-08 23:00:37.000000000 -0500,2023-11-14 13:14:06.566108900 -0500
OSX_Chem2e_SSM_14_06.docx,281474976967587,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 14,-,2020-12-23 16:07:15.000000000 -0500,2020-12-23 16:07:15.000000000 -0500,2023-11-14 13:23:00.771833600 -0500
OSX_Chem2e_SSM_14_07.docx,281474976967251,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 14,-,2018-11-08 23:00:43.000000000 -0500,2018-11-08 23:00:43.000000000 -0500,2023-11-14 13:18:00.781202400 -0500
OSX_Chem2e_SSM_15_01.docx,281474976965787,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 15,-,2021-06-04 19:01:02.000000000 -0400,2021-06-04 19:01:02.000000000 -0400,2023-11-14 11:55:32.843978900 -0500
OSX_Chem2e_SSM_15_02.docx,281474976966619,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 15,-,2020-12-23 16:08:28.000000000 -0500,2020-12-23 16:08:28.000000000 -0500,2023-11-14 13:07:08.958828500 -0500
OSX_Chem2e_SSM_15_03.docx,281474976966160,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 15,-,2021-07-23 16:08:46.000000000 -0400,2021-07-23 16:08:46.000000000 -0400,2023-11-14 12:04:33.302764500 -0500
OSX_Chem2e_SSM_16_01.docx,281474976965671,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 16,-,2018-11-08 23:01:13.000000000 -0500,2018-11-08 23:01:13.000000000 -0500,2023-11-14 11:53:33.538460200 -0500
OSX_Chem2e_SSM_16_02.docx,281474976966304,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 16,-,2020-09-22 11:49:21.000000000 -0400,2020-09-22 11:49:21.000000000 -0400,2023-11-14 12:07:39.973070100 -0500
OSX_Chem2e_SSM_16_03.docx,281474976966544,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 16,-,2018-11-08 23:01:18.000000000 -0500,2018-11-08 23:01:18.000000000 -0500,2023-11-14 13:05:53.621373000 -0500
OSX_Chem2e_SSM_16_04.docx,281474976965999,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 16,-,2021-07-23 16:09:40.000000000 -0400,2021-07-23 16:09:40.000000000 -0400,2023-11-14 12:00:57.020983500 -0500
OSX_Chem2e_SSM_17_01.docx,281474976967628,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 17,-,2018-11-08 23:01:31.000000000 -0500,2018-11-08 23:01:31.000000000 -0500,2023-11-14 13:23:31.431702500 -0500
OSX_Chem2e_SSM_17_02.docx,281474976967221,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 17,-,2018-11-08 23:01:34.000000000 -0500,2018-11-08 23:01:34.000000000 -0500,2023-11-14 13:17:29.901958400 -0500
OSX_Chem2e_SSM_17_03.docx,281474976967589,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 17,-,2021-03-23 19:17:08.000000000 -0400,2021-03-23 19:17:08.000000000 -0400,2023-11-14 13:23:00.834745300 -0500
OSX_Chem2e_SSM_17_04.docx,281474976967552,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 17,-,2020-09-22 11:41:33.000000000 -0400,2020-09-22 11:41:33.000000000 -0400,2023-11-14 13:22:08.479606500 -0500
OSX_Chem2e_SSM_17_05.docx,281474976967377,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 17,-,2018-11-08 23:01:43.000000000 -0500,2018-11-08 23:01:43.000000000 -0500,2023-11-14 13:20:02.469266500 -0500
OSX_Chem2e_SSM_17_06.docx,281474976967577,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 17,-,2018-11-08 23:01:46.000000000 -0500,2018-11-08 23:01:46.000000000 -0500,2023-11-14 13:22:45.644427000 -0500
OSX_Chem2e_SSM_17_07.docx,281474976967265,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 17,-,2018-11-08 23:01:50.000000000 -0500,2018-11-08 23:01:50.000000000 -0500,2023-11-14 13:18:16.010778300 -0500
OSX_Chem2e_SSM_18_01.docx,281474976967014,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:03.000000000 -0500,2018-11-08 23:02:03.000000000 -0500,2023-11-14 13:13:59.216619800 -0500
OSX_Chem2e_SSM_18_02.docx,281474976967247,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:06.000000000 -0500,2018-11-08 23:02:06.000000000 -0500,2023-11-14 13:17:52.499379500 -0500
OSX_Chem2e_SSM_18_03.docx,562949953678257,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2020-09-22 11:52:33.000000000 -0400,2020-09-22 11:52:33.000000000 -0400,2023-11-14 13:23:31.640685600 -0500
OSX_Chem2e_SSM_18_04.docx,281474976967620,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:13.000000000 -0500,2018-11-08 23:02:13.000000000 -0500,2023-11-14 13:23:23.731499200 -0500
OSX_Chem2e_SSM_18_05.docx,281474976967167,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:16.000000000 -0500,2018-11-08 23:02:16.000000000 -0500,2023-11-14 13:16:45.421776600 -0500
OSX_Chem2e_SSM_18_06.docx,281474976967031,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:19.000000000 -0500,2018-11-08 23:02:19.000000000 -0500,2023-11-14 13:14:14.096468500 -0500
OSX_Chem2e_SSM_18_07.docx,281474976967441,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:22.000000000 -0500,2018-11-08 23:02:22.000000000 -0500,2023-11-14 13:20:25.193485200 -0500
OSX_Chem2e_SSM_18_08.docx,281474976967350,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:26.000000000 -0500,2018-11-08 23:02:26.000000000 -0500,2023-11-14 13:19:47.454244300 -0500
OSX_Chem2e_SSM_18_09.docx,281474976967286,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:30.000000000 -0500,2018-11-08 23:02:30.000000000 -0500,2023-11-14 13:18:37.731614500 -0500
OSX_Chem2e_SSM_18_10.docx,281474976967331,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:33.000000000 -0500,2018-11-08 23:02:33.000000000 -0500,2023-11-14 13:19:20.076759900 -0500
OSX_Chem2e_SSM_18_11.docx,281474976967444,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:36.000000000 -0500,2018-11-08 23:02:36.000000000 -0500,2023-11-14 13:20:25.355191000 -0500
OSX_Chem2e_SSM_18_12.docx,281474976967356,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 18,-,2018-11-08 23:02:40.000000000 -0500,2018-11-08 23:02:40.000000000 -0500,2023-11-14 13:19:55.114636400 -0500
OSX_Chem2e_SSM_19_01.docx,281474976967087,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 19,-,2018-11-08 23:02:50.000000000 -0500,2018-11-08 23:02:50.000000000 -0500,2023-11-14 13:15:10.187557600 -0500
OSX_Chem2e_SSM_19_02.docx,281474976967470,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 19,-,2018-11-08 23:02:53.000000000 -0500,2018-11-08 23:02:53.000000000 -0500,2023-11-14 13:20:46.202285000 -0500
OSX_Chem2e_SSM_19_03.docx,281474976967468,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 19,-,2018-11-08 23:02:56.000000000 -0500,2018-11-08 23:02:56.000000000 -0500,2023-11-14 13:20:39.620105600 -0500
OSX_Chem2e_SSM_02_01.docx,281474976965948,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 2,-,2018-11-08 22:55:17.000000000 -0500,2018-11-08 22:55:17.000000000 -0500,2023-11-14 12:00:06.677146900 -0500
OSX_Chem2e_SSM_02_02.docx,562949953676743,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 2,-,2018-11-08 22:55:20.000000000 -0500,2018-11-08 22:55:20.000000000 -0500,2023-11-14 12:03:38.953137600 -0500
OSX_Chem2e_SSM_02_03.docx,281474976966527,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 2,-,2019-07-23 13:12:31.000000000 -0400,2019-07-23 13:12:31.000000000 -0400,2023-11-14 13:05:36.998553200 -0500
OSX_Chem2e_SSM_02_04.docx,281474976966643,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 2,-,2019-12-04 11:13:51.000000000 -0500,2019-12-04 11:13:51.000000000 -0500,2023-11-14 13:07:37.440715300 -0500
OSX_Chem2e_SSM_02_05.docx,281474976965756,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 2,-,2018-11-08 22:55:29.000000000 -0500,2018-11-08 22:55:29.000000000 -0500,2023-11-14 11:54:59.350694400 -0500
OSX_Chem2e_SSM_02_06.docx,281474976966404,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 2,-,2021-03-23 19:16:03.000000000 -0400,2021-03-23 19:16:03.000000000 -0400,2023-11-14 13:03:14.880207700 -0500
OSX_Chem2e_SSM_02_07.docx,281474976966747,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 2,-,2018-11-08 22:55:37.000000000 -0500,2018-11-08 22:55:37.000000000 -0500,2023-11-14 13:09:34.993617700 -0500
OSX_Chem2e_SSM_20_01.docx,281474976966524,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 20,-,2021-06-04 19:02:17.000000000 -0400,2021-06-04 19:02:17.000000000 -0400,2023-11-14 13:05:36.793592300 -0500
OSX_Chem2e_SSM_20_02.docx,562949953677105,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 20,-,2018-11-08 23:03:08.000000000 -0500,2018-11-08 23:03:08.000000000 -0500,2023-11-14 13:04:32.511120700 -0500
OSX_Chem2e_SSM_20_03.docx,281474976966041,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 20,-,2018-11-08 23:03:11.000000000 -0500,2018-11-08 23:03:11.000000000 -0500,2023-11-14 12:01:48.597081500 -0500
OSX_Chem2e_SSM_20_04.docx,281474976966122,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 20,-,2020-11-03 14:29:28.000000000 -0500,2020-11-03 14:29:28.000000000 -0500,2023-11-14 12:03:50.001858300 -0500
OSX_Chem2e_SSM_21_01.docx,281474976966472,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 21,-,2018-11-08 23:03:24.000000000 -0500,2018-11-08 23:03:24.000000000 -0500,2023-11-14 13:04:32.416840000 -0500
OSX_Chem2e_SSM_21_02.docx,281474976966628,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 21,-,2018-11-08 23:03:27.000000000 -0500,2018-11-08 23:03:27.000000000 -0500,2023-11-14 13:07:27.645613400 -0500
OSX_Chem2e_SSM_21_03.docx,281474976966354,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 21,-,2018-11-08 23:03:30.000000000 -0500,2018-11-08 23:03:30.000000000 -0500,2023-11-14 12:08:27.914720900 -0500
OSX_Chem2e_SSM_21_04.docx,281474976966164,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 21,-,2018-11-08 23:03:35.000000000 -0500,2018-11-08 23:03:35.000000000 -0500,2023-11-14 12:04:44.938154200 -0500
OSX_Chem2e_SSM_21_05.docx,562949953676171,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 21,-,2018-11-08 23:03:38.000000000 -0500,2018-11-08 23:03:38.000000000 -0500,2023-11-14 11:58:28.943088400 -0500
OSX_Chem2e_SSM_21_06.docx,281474976965724,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 21,-,2018-11-08 23:03:42.000000000 -0500,2018-11-08 23:03:42.000000000 -0500,2023-11-14 11:54:22.837878400 -0500
OSX_Chem2e_SSM_03_01.docx,281474976966582,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 3,-,2021-06-04 18:57:58.000000000 -0400,2021-06-04 18:57:58.000000000 -0400,2023-11-14 13:06:40.564073900 -0500
OSX_Chem2e_SSM_03_02.docx,281474976966765,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 3,-,2018-11-08 22:55:55.000000000 -0500,2018-11-08 22:55:55.000000000 -0500,2023-11-14 13:09:51.796438300 -0500
OSX_Chem2e_SSM_03_03.docx,562949953677250,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 3,-,2019-12-04 11:15:17.000000000 -0500,2019-12-04 11:15:17.000000000 -0500,2023-11-14 13:07:18.880343500 -0500
OSX_Chem2e_SSM_03_04.docx,562949953676149,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 3,-,2018-11-08 22:56:03.000000000 -0500,2018-11-08 22:56:03.000000000 -0500,2023-11-14 11:58:40.896492500 -0500
OSX_Chem2e_SSM_04_01.docx,281474976967368,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 4,-,2018-11-08 22:56:16.000000000 -0500,2018-11-08 22:56:16.000000000 -0500,2023-11-14 13:19:55.413104800 -0500
OSX_Chem2e_SSM_04_02.docx,281474976967180,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 4,-,2020-01-07 12:11:10.000000000 -0500,2020-01-07 12:11:10.000000000 -0500,2023-11-14 13:17:00.464143300 -0500
OSX_Chem2e_SSM_04_03.docx,281474976967066,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 4,-,2018-11-08 22:56:22.000000000 -0500,2018-11-08 22:56:22.000000000 -0500,2023-11-14 13:14:52.628108800 -0500
OSX_Chem2e_SSM_04_04.docx,281474976967573,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 4,-,2019-07-23 13:17:14.000000000 -0400,2019-07-23 13:17:14.000000000 -0400,2023-11-14 13:22:31.641605400 -0500
OSX_Chem2e_SSM_04_05.docx,281474976967622,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 4,-,2018-11-08 22:56:28.000000000 -0500,2018-11-08 22:56:28.000000000 -0500,2023-11-14 13:23:23.795785200 -0500
OSX_Chem2e_SSM_05_01.docx,281474976966157,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 5,-,2018-11-08 22:56:41.000000000 -0500,2018-11-08 22:56:41.000000000 -0500,2023-11-14 12:04:33.070589800 -0500
OSX_Chem2e_SSM_05_02.docx,281474976965729,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 5,-,2018-11-08 22:56:44.000000000 -0500,2018-11-08 22:56:44.000000000 -0500,2023-11-14 11:54:34.560895800 -0500
OSX_Chem2e_SSM_05_03.docx,281474976966186,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 5,-,2020-09-22 12:03:52.000000000 -0400,2020-09-22 12:03:52.000000000 -0400,2023-11-14 12:05:06.476907100 -0500
OSX_Chem2e_SSM_06_01.docx,281474976967142,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 6,-,2019-07-23 13:32:10.000000000 -0400,2019-07-23 13:32:10.000000000 -0400,2023-11-14 13:16:19.832183100 -0500
OSX_Chem2e_SSM_06_02.docx,281474976967207,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 6,-,2020-12-23 16:05:07.000000000 -0500,2020-12-23 16:05:07.000000000 -0500,2023-11-14 13:17:15.073928400 -0500
OSX_Chem2e_SSM_06_03.docx,562949953677973,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 6,-,2019-07-23 13:29:55.000000000 -0400,2019-07-23 13:29:55.000000000 -0400,2023-11-14 13:19:33.647000400 -0500
OSX_Chem2e_SSM_06_04.docx,281474976967083,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 6,-,2020-06-09 15:15:43.000000000 -0400,2020-06-09 15:15:43.000000000 -0400,2023-11-14 13:15:10.062100500 -0500
OSX_Chem2e_SSM_06_05.docx,281474976967485,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 6,-,2019-07-23 13:31:11.000000000 -0400,2019-07-23 13:31:11.000000000 -0400,2023-11-14 13:21:00.274610000 -0500
OSX_Chem2e_SSM_07_01.docx,562949953676715,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 7,-,2018-11-08 22:57:22.000000000 -0500,2018-11-08 22:57:22.000000000 -0500,2023-11-14 12:02:41.857239500 -0500
OSX_Chem2e_SSM_07_02.docx,562949953676152,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 7,-,2018-11-08 22:57:25.000000000 -0500,2018-11-08 22:57:25.000000000 -0500,2023-11-14 11:58:07.244447300 -0500
OSX_Chem2e_SSM_07_03.docx,15199648742486502,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 7,-,2018-11-08 22:57:28.000000000 -0500,2018-11-08 22:57:28.000000000 -0500,2018-11-08 22:57:28.000000000 -0500
OSX_Chem2e_SSM_07_04.docx,281474976966580,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 7,-,2019-07-23 13:42:19.000000000 -0400,2019-07-23 13:42:19.000000000 -0400,2023-11-14 13:06:32.054279200 -0500
OSX_Chem2e_SSM_07_05.docx,281474976966448,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 7,-,2018-11-08 22:57:35.000000000 -0500,2018-11-08 22:57:35.000000000 -0500,2023-11-14 13:04:13.109911600 -0500
OSX_Chem2e_SSM_07_06.docx,281474976965768,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 7,-,2018-11-08 22:57:38.000000000 -0500,2018-11-08 22:57:38.000000000 -0500,2023-11-14 11:55:21.513143100 -0500
OSX_Chem2e_SSM_08_01.docx,281474976965798,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 8,-,2018-11-08 22:57:49.000000000 -0500,2018-11-08 22:57:49.000000000 -0500,2023-11-14 11:55:56.135699000 -0500
OSX_Chem2e_SSM_08_02.docx,562949953677053,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 8,-,2018-11-08 22:57:51.000000000 -0500,2018-11-08 22:57:51.000000000 -0500,2023-11-14 13:03:47.044814100 -0500
OSX_Chem2e_SSM_08_03.docx,281474976965863,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 8,-,2018-11-08 22:57:55.000000000 -0500,2018-11-08 22:57:55.000000000 -0500,2023-11-14 11:56:51.057334200 -0500
OSX_Chem2e_SSM_08_04.docx,281474976966753,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 8,-,2018-11-08 22:57:58.000000000 -0500,2018-11-08 22:57:58.000000000 -0500,2023-11-14 13:09:43.916844700 -0500
OSX_Chem2e_SSM_09_01.docx,281474976967478,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 9,-,2019-07-23 13:48:42.000000000 -0400,2019-07-23 13:48:42.000000000 -0400,2023-11-14 13:20:46.406594600 -0500
OSX_Chem2e_SSM_09_02.docx,281474976967473,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 9,-,2019-12-04 11:17:44.000000000 -0500,2019-12-04 11:17:44.000000000 -0500,2023-11-14 13:20:46.312267500 -0500
OSX_Chem2e_SSM_09_03.docx,281474976967258,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 9,-,2020-01-07 12:13:46.000000000 -0500,2020-01-07 12:13:46.000000000 -0500,2023-11-14 13:18:08.553281200 -0500
OSX_Chem2e_SSM_09_04.docx,281474976967612,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 9,-,2018-11-08 22:58:18.000000000 -0500,2018-11-08 22:58:18.000000000 -0500,2023-11-14 13:23:16.344484300 -0500
OSX_Chem2e_SSM_09_05.docx,281474976967018,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 9,-,2021-06-04 18:58:45.000000000 -0400,2021-06-04 18:58:45.000000000 -0400,2023-11-14 13:14:06.550490900 -0500
OSX_Chem2e_SSM_09_06.docx,562949953677924,iCloudDrive/Documents/Classes//CHEM 111/SSM/Chapter 9,-,2018-11-08 22:58:25.000000000 -0500,2018-11-08 22:58:25.000000000 -0500,2023-11-14 13:18:45.358683700 -0500
Study Tips -  Fall 2021.pdf,281474976966113,iCloudDrive/Documents/Classes//CHEM 111,-,2021-12-04 18:51:13.000000000 -0500,2021-12-04 18:51:13.000000000 -0500,2023-11-14 12:03:39.169757700 -0500
Thermo 2 PP key.docx,3659174697772341,iCloudDrive/Documents/Classes//CHEM 111,-,2021-11-05 11:49:36.000000000 -0400,2021-11-05 11:49:36.000000000 -0400,2021-11-05 11:49:36.000000000 -0400
Thermo 2 PP.docx,562949953676211,iCloudDrive/Documents/Classes//CHEM 111,-,2021-11-05 11:49:32.000000000 -0400,2021-11-05 11:49:32.000000000 -0400,2023-11-14 11:59:13.219290700 -0500
Thermo PP key.docx,4222124651020909,iCloudDrive/Documents/Classes//CHEM 111,-,2021-11-05 11:49:29.000000000 -0400,2021-11-05 11:49:29.000000000 -0400,2021-11-05 11:49:29.000000000 -0400
Thermo PP.docx,281474976965966,iCloudDrive/Documents/Classes//CHEM 111,-,2021-11-05 11:49:25.000000000 -0400,2021-11-05 11:49:25.000000000 -0400,2023-11-14 12:00:36.726012400 -0500
Week_10_Lecture_Notes.pdf,1125899907099887,iCloudDrive/Documents/Classes//CHEM 111,-,2021-12-06 12:38:37.000000000 -0500,2021-12-06 12:38:37.000000000 -0500,2021-12-06 12:38:37.000000000 -0500
Week_11_Lecture_Notes.pdf,36310271995680033,iCloudDrive/Documents/Classes//CHEM 111,-,2021-12-06 12:38:42.000000000 -0500,2021-12-06 12:38:42.000000000 -0500,2021-12-06 12:38:42.000000000 -0500
Week_12_Lecture_Notes.pdf,1125899907098334,iCloudDrive/Documents/Classes//CHEM 111,-,2021-12-06 12:38:45.000000000 -0500,2021-12-06 12:38:45.000000000 -0500,2021-12-06 12:38:45.000000000 -0500
Week_13_Lecture_Notes.pdf,2814749767635925,iCloudDrive/Documents/Classes//CHEM 111,-,2021-12-06 12:38:48.000000000 -0500,2021-12-06 12:38:48.000000000 -0500,2021-12-06 12:38:48.000000000 -0500
Week_14_Lecture_Notez.pdf,844424930387253,iCloudDrive/Documents/Classes//CHEM 111,-,2021-12-06 12:38:51.000000000 -0500,2021-12-06 12:38:51.000000000 -0500,2021-12-06 12:38:51.000000000 -0500
Week_15_Lecture_Notes.pdf,1125899907098727,iCloudDrive/Documents/Classes//CHEM 111,-,2021-12-06 12:38:54.000000000 -0500,2021-12-06 12:38:54.000000000 -0500,2021-12-06 12:38:54.000000000 -0500
Week_1_Lecture_Notes_CHEM_111.pdf,4785074604614982,iCloudDrive/Documents/Classes//CHEM 111,-,2021-09-03 10:19:12.000000000 -0400,2021-09-03 10:19:12.000000000 -0400,2021-09-03 10:19:12.000000000 -0400
Week_6_Lecture_Notes_.pdf,1688849860793566,iCloudDrive/Documents/Classes//CHEM 111,-,2021-10-11 10:00:47.000000000 -0400,2021-10-11 10:00:47.000000000 -0400,2021-10-11 10:00:47.000000000 -0400
