FileName,FilePath,BirthTime,AccessTime,,,,,
Screenshot 2023-06-12 130913.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-12 130913.png,6/12/2023 13:09,12/1/2023 16:28,172,,,,
Screenshot 2023-06-12 150305.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-12 150305.png,6/12/2023 15:03,12/1/2023 16:28,172,,,,
Screenshot 2023-06-19 151031.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-19 151031.png,6/19/2023 15:10,12/1/2023 16:28,165,,,,
Screenshot 2023-06-20 110426.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 110426.png,6/20/2023 11:04,12/1/2023 16:28,164,,,,
Screenshot 2023-06-20 112710.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 112710.png,6/20/2023 11:27,12/1/2023 16:28,164,,,,
Screenshot 2023-06-20 112740.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 112740.png,6/20/2023 11:27,12/1/2023 16:28,164,,,,
Screenshot 2023-06-20 113044.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 113044.png,6/20/2023 11:30,12/1/2023 16:28,164,,,,
Screenshot 2023-06-20 143327.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 143327.png,6/20/2023 14:33,12/1/2023 16:28,164,,,,
Screenshot 2023-06-20 174623.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 174623.png,6/20/2023 17:46,12/1/2023 16:28,164,,,,
Screenshot 2023-06-20 174635.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 174635.png,6/20/2023 17:46,12/1/2023 16:28,164,,,,
Screenshot 2023-06-20 174649.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-20 174649.png,6/20/2023 17:46,12/1/2023 16:28,164,,,,
Screenshot 2023-06-21 111203.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-21 111203.png,6/21/2023 11:12,12/1/2023 16:28,163,,,,
Screenshot 2023-06-21 111211.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-21 111211.png,6/21/2023 11:12,12/1/2023 16:28,163,,,,
Screenshot 2023-06-23 102550.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-23 102550.png,6/23/2023 10:25,12/1/2023 16:28,161,,,,
Screenshot 2023-06-23 102715.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-23 102715.png,6/23/2023 10:27,12/1/2023 16:28,161,,,,
Screenshot 2023-06-23 102909.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-23 102909.png,6/23/2023 10:29,12/1/2023 16:28,161,,,,
Screenshot 2023-06-26 104010.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-26 104010.png,6/26/2023 10:40,12/1/2023 16:28,158,,,,
Screenshot 2023-06-26 104132.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-26 104132.png,6/26/2023 10:41,12/1/2023 16:28,158,,,,
Screenshot 2023-06-26 105543.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-26 105543.png,6/26/2023 10:55,12/1/2023 16:28,158,,,,
Screenshot 2023-06-28 113835.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-28 113835.png,6/28/2023 11:38,12/1/2023 16:28,156,,,,
Screenshot 2023-06-28 114201.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-28 114201.png,6/28/2023 11:42,12/1/2023 16:28,156,,,,
Screenshot 2023-06-30 113126.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-06-30 113126.png,6/30/2023 11:31,12/1/2023 16:28,154,,,,
Screenshot 2023-07-05 145707.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-05 145707.png,7/5/2023 14:57,12/1/2023 16:28,149,,,,
Screenshot 2023-07-07 110619.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-07 110619.png,7/7/2023 11:06,12/1/2023 16:28,147,,,,
Screenshot 2023-07-07 110632.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-07 110632.png,7/7/2023 11:06,12/1/2023 16:28,147,,,,
Screenshot 2023-07-08 143109.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-08 143109.png,7/8/2023 14:31,12/1/2023 16:28,146,,,,
Screenshot 2023-07-08 143816.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-08 143816.png,7/8/2023 14:38,12/1/2023 16:28,146,,,,
Screenshot 2023-07-08 163014.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-08 163014.png,7/8/2023 16:30,12/1/2023 16:28,146,,,,
Screenshot 2023-07-08 163049.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-08 163049.png,7/8/2023 16:30,12/1/2023 16:28,146,,,,
Screenshot 2023-07-10 141811.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-10 141811.png,7/10/2023 14:18,12/1/2023 16:28,144,,,,
Screenshot 2023-07-11 170853.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-11 170853.png,7/11/2023 17:08,12/1/2023 16:28,143,,,,
Screenshot 2023-07-14 133228.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-14 133228.png,7/14/2023 13:32,12/1/2023 16:28,140,,,,
Screenshot 2023-07-17 162952.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-17 162952.png,7/17/2023 16:29,12/1/2023 16:28,137,,,,
Screenshot 2023-07-17 163005.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-17 163005.png,7/17/2023 16:30,12/1/2023 16:28,137,,,,
Screenshot 2023-07-17 163223.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-07-17 163223.png,7/17/2023 16:32,12/1/2023 16:28,137,,,,
Screenshot 2023-08-15 140559.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-15 140559.png,8/15/2023 14:05,12/1/2023 16:28,108,,,,
Screenshot 2023-08-15 201401.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-15 201401.png,8/15/2023 20:14,12/1/2023 16:28,108,,,,
Screenshot 2023-08-15 201857.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-15 201857.png,8/15/2023 20:18,12/1/2023 16:28,108,,,,
Screenshot 2023-08-16 170743.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-16 170743.png,8/16/2023 17:07,12/1/2023 16:28,107,,,,
Screenshot 2023-08-16 170745.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-16 170745.png,8/16/2023 17:07,12/1/2023 16:28,107,,,,
Screenshot 2023-08-16 170809.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-16 170809.png,8/16/2023 17:08,12/1/2023 16:28,107,,,,
Screenshot 2023-08-16 170811.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-16 170811.png,8/16/2023 17:08,12/1/2023 16:28,107,,,,
Screenshot 2023-08-16 171459.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-16 171459.png,8/16/2023 17:14,12/1/2023 16:28,107,,,,
Screenshot 2023-08-17 091328.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-17 091328.png,8/17/2023 9:13,12/1/2023 16:28,106,,,,
Screenshot 2023-08-17 091821.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-17 091821.png,8/17/2023 9:18,12/1/2023 16:28,106,,,,
Screenshot 2023-08-17 091946.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-17 091946.png,8/17/2023 9:19,12/1/2023 16:28,106,,,,
Screenshot 2023-08-17 093334.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-17 093334.png,8/17/2023 9:33,12/1/2023 16:28,106,,,,
Screenshot 2023-08-17 093344.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-17 093344.png,8/17/2023 9:33,12/1/2023 16:28,106,,,,
Screenshot 2023-08-28 212136.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-08-28 212136.png,8/28/2023 21:21,12/1/2023 16:28,95,,,,
Screenshot 2023-09-01 125620.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-01 125620.png,9/1/2023 12:56,12/1/2023 16:28,91,,,,
Screenshot 2023-09-01 130652.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-01 130652.png,9/1/2023 13:06,12/1/2023 16:28,91,,,,
Screenshot 2023-09-01 132650.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-01 132650.png,9/1/2023 13:26,12/1/2023 16:28,91,,,,
Screenshot 2023-09-02 124410.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-02 124410.png,9/2/2023 12:44,12/1/2023 16:28,90,,,,
Screenshot 2023-09-02 125610.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-02 125610.png,9/2/2023 12:56,12/1/2023 16:28,90,,,,
Screenshot 2023-09-02 133830.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-02 133830.png,9/2/2023 13:38,12/1/2023 16:28,90,,,,
Screenshot 2023-09-06 184040.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 184040.png,9/6/2023 18:40,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 184047.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 184047.png,9/6/2023 18:40,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 210831.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 210831.png,9/6/2023 21:08,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 210903.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 210903.png,9/6/2023 21:09,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 210914.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 210914.png,9/6/2023 21:09,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 210935.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 210935.png,9/6/2023 21:09,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 210942.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 210942.png,9/6/2023 21:09,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 211000.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 211000.png,9/6/2023 21:10,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 211009.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 211009.png,9/6/2023 21:10,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 211858.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 211858.png,9/6/2023 21:18,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 211907.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 211907.png,9/6/2023 21:19,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 211953.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 211953.png,9/6/2023 21:19,12/1/2023 16:28,86,,,,
Screenshot 2023-09-06 211957.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-06 211957.png,9/6/2023 21:19,12/1/2023 16:28,86,,,,
Screenshot 2023-09-07 214109.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-07 214109.png,9/7/2023 21:41,12/1/2023 16:28,85,,,,
Screenshot 2023-09-07 214129.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-07 214129.png,9/7/2023 21:41,12/1/2023 16:28,85,,,,
Screenshot 2023-09-07 214140.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-07 214140.png,9/7/2023 21:41,12/1/2023 16:28,85,,,,
Screenshot 2023-09-07 214148.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-07 214148.png,9/7/2023 21:41,12/1/2023 16:28,85,,,,
Screenshot 2023-09-07 214159.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-07 214159.png,9/7/2023 21:41,12/1/2023 16:28,85,,,,
Screenshot 2023-09-08 120627.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-08 120627.png,9/8/2023 12:06,12/1/2023 16:28,84,,,,
Screenshot 2023-09-08 122616.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-08 122616.png,9/8/2023 12:26,12/1/2023 16:28,84,,,,
Screenshot 2023-09-09 121031.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 121031.png,9/9/2023 12:10,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 121202.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 121202.png,9/9/2023 12:12,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 121313.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 121313.png,9/9/2023 12:13,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 121316.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 121316.png,9/9/2023 12:13,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 121325.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 121325.png,9/9/2023 12:13,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 125237.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 125237.png,9/9/2023 12:52,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 125419.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 125419.png,9/9/2023 12:54,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 130827.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 130827.png,9/9/2023 13:08,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 131305.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 131305.png,9/9/2023 13:13,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 131328.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 131328.png,9/9/2023 13:13,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 131332.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 131332.png,9/9/2023 13:13,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 131336.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 131336.png,9/9/2023 13:13,12/1/2023 16:28,83,,,,
Screenshot 2023-09-09 133234.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-09 133234.png,9/9/2023 13:32,12/1/2023 16:28,83,,,,
Screenshot 2023-09-11 124732.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-11 124732.png,9/11/2023 12:47,12/1/2023 16:28,81,,,,
Screenshot 2023-09-11 125302.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-11 125302.png,9/11/2023 12:53,12/1/2023 16:28,81,,,,
Screenshot 2023-09-11 125320.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-11 125320.png,9/11/2023 12:53,12/1/2023 16:28,81,,,,
Screenshot 2023-09-11 125722.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-11 125722.png,9/11/2023 12:57,12/1/2023 16:28,81,,,,
Screenshot 2023-09-11 130159.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-11 130159.png,9/11/2023 13:01,12/1/2023 16:28,81,,,,
Screenshot 2023-09-12 130731.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-12 130731.png,9/12/2023 13:07,12/1/2023 16:28,80,,,,
Screenshot 2023-09-12 134003.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-12 134003.png,9/12/2023 13:40,12/1/2023 16:28,80,,,,
Screenshot 2023-09-12 134529.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-12 134529.png,9/12/2023 13:45,12/1/2023 16:28,80,,,,
Screenshot 2023-09-13 141533.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 141533.png,9/13/2023 14:15,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 171055.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 171055.png,9/13/2023 17:10,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 171114.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 171114.png,9/13/2023 17:11,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 171214.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 171214.png,9/13/2023 17:12,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 171221.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 171221.png,9/13/2023 17:12,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 171257.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 171257.png,9/13/2023 17:12,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 171954.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 171954.png,9/13/2023 17:19,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 173542.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 173542.png,9/13/2023 17:35,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 173655.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 173655.png,9/13/2023 17:36,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 183124.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 183124.png,9/13/2023 18:31,12/1/2023 16:28,79,,,,
Screenshot 2023-09-13 183132.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-13 183132.png,9/13/2023 18:31,12/1/2023 16:28,79,,,,
Screenshot 2023-09-14 131928.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 131928.png,9/14/2023 13:19,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 131953.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 131953.png,9/14/2023 13:19,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 140439.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 140439.png,9/14/2023 14:04,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155425.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155425.png,9/14/2023 15:54,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155434.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155434.png,9/14/2023 15:54,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155444.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155444.png,9/14/2023 15:54,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155500.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155500.png,9/14/2023 15:55,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155519.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155519.png,9/14/2023 15:55,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155532.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155532.png,9/14/2023 15:55,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155544.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155544.png,9/14/2023 15:55,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155551.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155551.png,9/14/2023 15:55,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155604.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155604.png,9/14/2023 15:56,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 155631.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 155631.png,9/14/2023 15:56,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 172257.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 172257.png,9/14/2023 17:22,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 172957.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 172957.png,9/14/2023 17:29,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 174407.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 174407.png,9/14/2023 17:44,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 174555.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 174555.png,9/14/2023 17:45,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 174855.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 174855.png,9/14/2023 17:48,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 174915.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 174915.png,9/14/2023 17:49,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 180715.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 180715.png,9/14/2023 18:07,12/1/2023 16:28,78,,,,
Screenshot 2023-09-14 180741.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-14 180741.png,9/14/2023 18:07,12/1/2023 16:28,78,,,,
Screenshot 2023-09-16 154001.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-16 154001.png,9/16/2023 15:40,12/1/2023 16:28,76,,,,
Screenshot 2023-09-16 154034.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-16 154034.png,9/16/2023 15:40,12/1/2023 16:28,76,,,,
Screenshot 2023-09-16 183645.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-16 183645.png,9/16/2023 18:36,12/1/2023 16:28,76,,,,
Screenshot 2023-09-17 121931.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 121931.png,9/17/2023 12:19,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 124648.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 124648.png,9/17/2023 12:46,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 125752.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 125752.png,9/17/2023 12:57,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 130629.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 130629.png,9/17/2023 13:06,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 131053.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 131053.png,9/17/2023 13:10,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 132741.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 132741.png,9/17/2023 13:27,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 132819.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 132819.png,9/17/2023 13:28,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 140704.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 140704.png,9/17/2023 14:07,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 140859.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 140859.png,9/17/2023 14:08,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 141042.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 141042.png,9/17/2023 14:10,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 143105.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 143105.png,9/17/2023 14:31,12/1/2023 16:28,75,,,,
Screenshot 2023-09-17 175804.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-17 175804.png,9/17/2023 17:58,12/1/2023 16:28,75,,,,
Screenshot 2023-09-18 130237.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-18 130237.png,9/18/2023 13:02,12/1/2023 16:28,74,,,,
Screenshot 2023-09-18 130908.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-18 130908.png,9/18/2023 13:09,12/1/2023 16:28,74,,,,
Screenshot 2023-09-18 131630.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-18 131630.png,9/18/2023 13:16,12/1/2023 16:28,74,,,,
Screenshot 2023-09-18 131643.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-18 131643.png,9/18/2023 13:16,12/1/2023 16:28,74,,,,
Screenshot 2023-09-18 131738.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-18 131738.png,9/18/2023 13:17,12/1/2023 16:28,74,,,,
Screenshot 2023-09-18 152240.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-18 152240.png,9/18/2023 15:22,12/1/2023 16:28,74,,,,
Screenshot 2023-09-18 183716.png,C:\Users\gabee\iCloudDrive\Pictures\Screenshots\Screenshot 2023-09-18 183716.png,9/18/2023 18:37,12/1/2023 16:28,74,,,,
